CarCount,CircuitId,DestinationStationCode,DirectionNum,LineCode,SecondsAtLocation,ServiceType,TrainId,retrieved_on,Track,SeqNum,StationCode,Time,StartTime,TripId
8,868,A15,2,RD,15,Normal,389,1469963632,2,399,B11,2016-07-31 07:13:52,2016-07-31 07:13:52,2016-07-31_30
8,809,A15,2,RD,5,Normal,370,1469963632,2,340,B08,2016-07-31 07:13:52,2016-07-31 06:41:41,2016-07-31_6
6,1148,C15,2,YL,35,Normal,385,1469963652,2,12,C14,2016-07-31 07:14:12,2016-07-31 07:14:12,2016-07-31_31
6,1956,F11,2,GR,0,Normal,375,1469963663,2,184,E05,2016-07-31 07:14:23,2016-07-31 06:55:31,2016-07-31_13
6,3221,G05,1,SV,5,Normal,361,1469963673,1,67,N03,2016-07-31 07:14:33,2016-07-31 07:01:12,2016-07-31_22
6,1590,J03,2,BL,5,Normal,018,1469963683,2,293,D05,2016-07-31 07:14:43,2016-07-31 06:45:21,2016-07-31_10
6,1711,K04,2,OR,20,Normal,393,1469963693,2,360,D13,2016-07-31 07:14:53,2016-07-31 07:14:53,2016-07-31_32
6,2898,D13,1,OR,5,Normal,362,1469963693,1,125,K02,2016-07-31 07:14:53,2016-07-31 07:11:32,2016-07-31_23
6,955,E01,1,YL,0,Normal,377,1469963723,1,12,C14,2016-07-31 07:15:23,2016-07-31 07:13:47,2016-07-31_28
6,1618,K04,2,SV,0,Normal,284,1469963723,2,343,D08,2016-07-31 07:15:23,2016-07-31 07:00:02,2016-07-31_19
6,1052,E01,1,YL,0,Normal,369,1469963733,1,109,C07,2016-07-31 07:15:33,2016-07-31 06:57:41,2016-07-31_16
6,2208,E10,1,GR,5,Normal,374,1469963743,1,91,F05,2016-07-31 07:15:43,2016-07-31 06:56:01,2016-07-31_14
6,944,C15,2,YL,5,Normal,385,1469963763,1,1,C15,2016-07-31 07:16:03,2016-07-31 07:14:12,2016-07-31_31
6,2557,J03,2,BL,5,Normal,406,1469963773,2,401,G04,2016-07-31 07:16:13,2016-07-31 07:13:12,2016-07-31_26
0,2954,K08,2,OR,0,Normal,360,1469963783,2,22,K07,2016-07-31 07:16:23,2016-07-31 07:16:23,2016-07-31_33
6,2911,D13,1,OR,5,Normal,362,1469963783,1,138,K01,2016-07-31 07:16:23,2016-07-31 07:11:32,2016-07-31_23
0,1010,G05,1,BL,0,Normal,381,1469963783,1,115,C10,2016-07-31 07:16:23,2016-07-31 07:16:23,2016-07-31_34
8,785,A15,2,RD,0,Normal,370,1469963798,2,316,B07,2016-07-31 07:16:38,2016-07-31 06:41:41,2016-07-31_6
6,1575,J03,2,BL,5,Normal,018,1469963798,2,278,D04,2016-07-31 07:16:38,2016-07-31 06:45:21,2016-07-31_10
6,1942,F11,2,GR,0,Normal,375,1469963803,2,170,E04,2016-07-31 07:16:43,2016-07-31 06:55:31,2016-07-31_13
6,1618,K04,2,OR,0,Normal,376,1469963813,2,267,D08,2016-07-31 07:16:53,2016-07-31 06:55:01,2016-07-31_12
6,2634,G05,1,BL,5,Normal,395,1469963813,1,31,J02,2016-07-31 07:16:53,2016-07-31 07:16:53,2016-07-31_35
6,969,E01,1,YL,5,Normal,377,1469963833,1,26,C13,2016-07-31 07:17:13,2016-07-31 07:13:47,2016-07-31_28
6,1610,K04,2,SV,0,Normal,284,1469963833,2,335,D07,2016-07-31 07:17:13,2016-07-31 07:00:02,2016-07-31_19
6,2219,E10,1,GR,0,Normal,374,1469963833,1,102,F04,2016-07-31 07:17:13,2016-07-31 06:56:01,2016-07-31_14
6,3232,G05,1,SV,5,Normal,361,1469963848,1,78,N02,2016-07-31 07:17:28,2016-07-31 07:01:12,2016-07-31_22
8,80,B08,1,RD,0,Normal,379,1469963858,1,74,A11,2016-07-31 07:17:38,2016-07-31 06:59:32,2016-07-31_18
6,1568,J03,2,BL,5,Normal,018,1469963883,2,271,D03,2016-07-31 07:18:03,2016-07-31 06:45:21,2016-07-31_10
0,1024,G05,1,BL,0,Normal,381,1469963893,1,129,C09,2016-07-31 07:18:13,2016-07-31 07:16:23,2016-07-31_34
6,976,E01,1,YL,0,Normal,377,1469963923,1,33,C12,2016-07-31 07:18:43,2016-07-31 07:13:47,2016-07-31_28
6,1092,D13,1,OR,0,Normal,362,1469963933,1,157,C05,2016-07-31 07:18:53,2016-07-31 07:11:32,2016-07-31_23
6,2709,J03,2,BL,10,Normal,392,1469963933,2,31,J02,2016-07-31 07:18:53,2016-07-31 07:18:53,2016-07-31_36
6,944,E01,1,YL,0,Normal,385,1469963943,1,1,C15,2016-07-31 07:19:03,2016-07-31 07:19:03,2016-07-31_37
6,1598,K04,2,SV,0,Normal,284,1469963943,2,323,D06,2016-07-31 07:19:03,2016-07-31 07:00:02,2016-07-31_19
6,1610,K04,2,OR,0,Normal,376,1469963943,2,259,D07,2016-07-31 07:19:03,2016-07-31 06:55:01,2016-07-31_12
6,1932,F11,2,GR,5,Normal,375,1469963943,2,160,E03,2016-07-31 07:19:03,2016-07-31 06:55:31,2016-07-31_13
6,2537,J03,2,BL,0,Normal,406,1469963943,2,381,G03,2016-07-31 07:19:03,2016-07-31 07:13:12,2016-07-31_26
6,1230,C15,2,YL,5,Normal,400,1469963953,2,94,C08,2016-07-31 07:19:13,2016-07-31 07:19:13,2016-07-31_38
8,757,A15,2,RD,0,Normal,370,1469963963,2,288,B06,2016-07-31 07:19:23,2016-07-31 06:41:41,2016-07-31_6
8,7,B11,1,RD,15,Normal,399,1469963973,1,1,A15,2016-07-31 07:19:33,2016-07-31 07:19:33,2016-07-31_39
6,2231,E10,1,GR,5,Normal,374,1469963973,1,114,F03,2016-07-31 07:19:33,2016-07-31 06:56:01,2016-07-31_14
6,2030,F11,2,GR,0,Normal,388,1469963993,2,258,E09,2016-07-31 07:19:53,2016-07-31 07:13:12,2016-07-31_25
6,1559,J03,2,BL,0,Normal,018,1469963993,2,262,D02,2016-07-31 07:19:53,2016-07-31 06:45:21,2016-07-31_10
6,1692,K04,2,OR,5,Normal,393,1469964003,2,341,D12,2016-07-31 07:20:03,2016-07-31 07:14:53,2016-07-31_32
0,1036,G05,1,BL,5,Normal,381,1469964003,1,141,C08,2016-07-31 07:20:03,2016-07-31 07:16:23,2016-07-31_34
6,3238,G05,1,SV,5,Normal,361,1469964013,1,84,N01,2016-07-31 07:20:13,2016-07-31 07:01:12,2016-07-31_22
6,1590,K04,2,SV,0,Normal,284,1469964033,2,315,D05,2016-07-31 07:20:33,2016-07-31 07:00:02,2016-07-31_19
6,2118,E10,1,GR,5,Normal,364,1469964033,1,1,F11,2016-07-31 07:20:33,2016-07-31 07:20:33,2016-07-31_40
6,1923,F11,2,GR,5,Normal,375,1469964043,2,151,E02,2016-07-31 07:20:43,2016-07-31 06:55:31,2016-07-31_13
8,2136,E10,1,GR,0,Normal,387,1469964043,1,19,F10,2016-07-31 07:20:43,2016-07-31 07:13:02,2016-07-31_24
6,2774,K08,2,OR,0,Normal,360,1469964053,1,1,K08,2016-07-31 07:20:53,2016-07-31 07:16:23,2016-07-31_33
6,1598,K04,2,OR,0,Normal,376,1469964063,2,247,D06,2016-07-31 07:21:03,2016-07-31 06:55:01,2016-07-31_12
6,2521,J03,2,BL,5,Normal,406,1469964063,2,365,G02,2016-07-31 07:21:03,2016-07-31 07:13:12,2016-07-31_26
6,1217,C15,2,YL,0,Normal,400,1469964073,2,81,C09,2016-07-31 07:21:13,2016-07-31 07:19:13,2016-07-31_38
6,1894,F11,2,GR,5,Normal,363,1469964073,1,280,E10,2016-07-31 07:21:13,2016-07-31 07:21:13,2016-07-31_41
6,2231,E01,1,YL,5,Normal,369,1469964083,1,133,F03,2016-07-31 07:21:23,2016-07-31 06:57:41,2016-07-31_16
8,95,B08,1,RD,0,Normal,379,1469964083,1,89,A10,2016-07-31 07:21:23,2016-07-31 06:59:32,2016-07-31_18
6,2241,E10,1,GR,5,Normal,374,1469964083,1,124,F02,2016-07-31 07:21:23,2016-07-31 06:56:01,2016-07-31_14
6,1549,J03,2,BL,5,Normal,018,1469964083,2,252,D01,2016-07-31 07:21:23,2016-07-31 06:45:21,2016-07-31_10
6,1105,D13,1,OR,5,Normal,362,1469964093,1,170,C04,2016-07-31 07:21:33,2016-07-31 07:11:32,2016-07-31_23
0,1052,G05,1,BL,0,Normal,381,1469964093,1,157,C07,2016-07-31 07:21:33,2016-07-31 07:16:23,2016-07-31_34
6,2557,K04,2,SV,5,Normal,062,1469964113,2,423,G04,2016-07-31 07:21:53,2016-07-31 07:13:52,2016-07-31_29
8,731,A15,2,RD,5,Normal,370,1469964113,2,262,B05,2016-07-31 07:21:53,2016-07-31 06:41:41,2016-07-31_6
6,1911,F11,2,GR,0,Normal,375,1469964123,2,139,E01,2016-07-31 07:22:03,2016-07-31 06:55:31,2016-07-31_13
6,1575,K04,2,SV,5,Normal,284,1469964133,2,300,D04,2016-07-31 07:22:13,2016-07-31 07:00:02,2016-07-31_19
6,969,G05,1,BL,0,Normal,395,1469964143,1,74,C13,2016-07-31 07:22:23,2016-07-31 07:16:53,2016-07-31_35
6,1670,K04,2,OR,5,Normal,393,1469964163,2,319,D11,2016-07-31 07:22:43,2016-07-31 07:14:53,2016-07-31_32
6,1590,K04,2,OR,5,Normal,376,1469964163,2,239,D05,2016-07-31 07:22:43,2016-07-31 06:55:01,2016-07-31_12
6,1330,J03,2,BL,0,Normal,018,1469964163,2,246,C01,2016-07-31 07:22:43,2016-07-31 06:45:21,2016-07-31_10
6,1204,C15,2,YL,5,Normal,400,1469964173,2,68,C10,2016-07-31 07:22:53,2016-07-31 07:19:13,2016-07-31_38
6,2246,E10,1,GR,0,Normal,374,1469964173,1,129,F01,2016-07-31 07:22:53,2016-07-31 06:56:01,2016-07-31_14
6,2241,E01,1,YL,0,Normal,369,1469964188,1,143,F02,2016-07-31 07:23:08,2016-07-31 06:57:41,2016-07-31_16
6,1117,D13,1,OR,0,Normal,362,1469964193,1,182,C03,2016-07-31 07:23:13,2016-07-31 07:11:32,2016-07-31_23
6,1010,E01,1,YL,0,Normal,377,1469964203,1,67,C10,2016-07-31 07:23:23,2016-07-31 07:13:47,2016-07-31_28
6,2009,F11,2,GR,5,Normal,388,1469964203,2,237,E08,2016-07-31 07:23:23,2016-07-31 07:13:12,2016-07-31_25
6,1568,K04,2,SV,5,Normal,284,1469964213,2,293,D03,2016-07-31 07:23:33,2016-07-31 07:00:02,2016-07-31_19
8,109,B08,1,RD,0,Normal,379,1469964213,1,103,A09,2016-07-31 07:23:33,2016-07-31 06:59:32,2016-07-31_18
6,2679,J03,2,BL,0,Normal,392,1469964213,2,1,J03,2016-07-31 07:23:33,2016-07-31 07:18:53,2016-07-31_36
6,1899,F11,2,GR,0,Normal,375,1469964223,2,127,F01,2016-07-31 07:23:43,2016-07-31 06:55:31,2016-07-31_13
8,2154,E10,1,GR,5,Normal,387,1469964223,1,37,F09,2016-07-31 07:23:43,2016-07-31 07:13:02,2016-07-31_24
6,2506,J03,2,BL,0,Normal,406,1469964223,2,350,G01,2016-07-31 07:23:43,2016-07-31 07:13:12,2016-07-31_26
8,717,A15,2,RD,5,Normal,370,1469964243,2,248,B04,2016-07-31 07:24:03,2016-07-31 06:41:41,2016-07-31_6
8,846,A15,2,RD,0,Normal,389,1469964258,2,377,B10,2016-07-31 07:24:18,2016-07-31 07:13:52,2016-07-31_30
6,1126,D13,1,OR,0,Normal,362,1469964263,1,191,C02,2016-07-31 07:24:23,2016-07-31 07:11:32,2016-07-31_23
6,976,G05,1,BL,0,Normal,395,1469964263,1,81,C12,2016-07-31 07:24:23,2016-07-31 07:16:53,2016-07-31_35
6,2246,E01,1,YL,5,Normal,369,1469964273,1,148,F01,2016-07-31 07:24:33,2016-07-31 06:57:41,2016-07-31_16
6,1575,K04,2,OR,5,Normal,376,1469964273,2,224,D04,2016-07-31 07:24:33,2016-07-31 06:55:01,2016-07-31_12
6,2537,K04,2,SV,0,Normal,062,1469964284,2,403,G03,2016-07-31 07:24:44,2016-07-31 07:13:52,2016-07-31_29
6,1753,E10,1,GR,5,Normal,374,1469964284,1,139,E01,2016-07-31 07:24:44,2016-07-31 06:56:01,2016-07-31_14
0,1070,G05,1,BL,0,Normal,381,1469964284,1,175,C06,2016-07-31 07:24:44,2016-07-31 07:16:23,2016-07-31_34
6,1657,K04,2,OR,0,Normal,393,1469964293,2,306,D10,2016-07-31 07:24:53,2016-07-31 07:14:53,2016-07-31_32
6,1323,J03,2,BL,5,Normal,018,1469964293,2,239,C02,2016-07-31 07:24:53,2016-07-31 06:45:21,2016-07-31_10
6,1559,K04,2,SV,0,Normal,284,1469964303,2,284,D02,2016-07-31 07:25:03,2016-07-31 07:00:02,2016-07-31_19
6,2376,F11,2,GR,5,Normal,375,1469964303,2,122,F02,2016-07-31 07:25:03,2016-07-31 06:55:31,2016-07-31_13
6,1024,E01,1,YL,0,Normal,377,1469964313,1,81,C09,2016-07-31 07:25:13,2016-07-31 07:13:47,2016-07-31_28
6,955,E01,1,YL,0,Normal,385,1469964333,1,12,C14,2016-07-31 07:25:33,2016-07-31 07:19:03,2016-07-31_37
6,1992,F11,2,GR,5,Normal,388,1469964343,2,220,E07,2016-07-31 07:25:43,2016-07-31 07:13:12,2016-07-31_25
6,2574,J03,2,BL,10,Normal,382,1469964343,2,418,G05,2016-07-31 07:25:43,2016-07-31 07:25:43,2016-07-31_42
6,1568,K04,2,OR,0,Normal,376,1469964353,2,217,D03,2016-07-31 07:25:53,2016-07-31 06:55:01,2016-07-31_12
6,1135,D13,1,OR,5,Normal,362,1469964353,1,200,C01,2016-07-31 07:25:53,2016-07-31 07:11:32,2016-07-31_23
8,2170,E10,1,GR,0,Normal,387,1469964373,1,53,F08,2016-07-31 07:26:13,2016-07-31 07:13:02,2016-07-31_24
6,1549,K04,2,SV,5,Normal,284,1469964383,2,274,D01,2016-07-31 07:26:23,2016-07-31 07:00:02,2016-07-31_19
6,1764,E10,1,GR,5,Normal,374,1469964383,1,150,E02,2016-07-31 07:26:23,2016-07-31 06:56:01,2016-07-31_14
8,126,B08,1,RD,0,Normal,379,1469964393,1,120,A08,2016-07-31 07:26:33,2016-07-31 06:59:32,2016-07-31_18
6,2364,F11,2,GR,0,Normal,375,1469964393,2,110,F03,2016-07-31 07:26:33,2016-07-31 06:55:31,2016-07-31_13
6,1643,K04,2,OR,0,Normal,393,1469964403,2,292,D09,2016-07-31 07:26:43,2016-07-31 07:14:53,2016-07-31_32
6,1310,J03,2,BL,5,Normal,018,1469964403,2,226,C03,2016-07-31 07:26:43,2016-07-31 06:45:21,2016-07-31_10
0,1092,G05,1,BL,5,Normal,381,1469964403,1,197,C05,2016-07-31 07:26:43,2016-07-31 07:16:23,2016-07-31_34
6,2521,K04,2,SV,0,Normal,062,1469964423,2,387,G02,2016-07-31 07:27:03,2016-07-31 07:13:52,2016-07-31_29
6,1036,E01,1,YL,0,Normal,377,1469964433,1,93,C08,2016-07-31 07:27:13,2016-07-31 07:13:47,2016-07-31_28
6,1384,D13,1,OR,0,Normal,362,1469964433,1,207,D01,2016-07-31 07:27:13,2016-07-31 07:11:32,2016-07-31_23
6,2604,G05,2,BL,0,Normal,384,1469964433,1,1,J03,2016-07-31 07:27:13,2016-07-31 07:27:13,2016-07-31_43
6,969,E01,1,YL,0,Normal,385,1469964443,1,26,C13,2016-07-31 07:27:23,2016-07-31 07:19:03,2016-07-31_37
8,828,A15,2,RD,5,Normal,389,1469964443,2,359,B09,2016-07-31 07:27:23,2016-07-31 07:13:52,2016-07-31_30
