CarCount,CircuitId,DestinationStationCode,DirectionNum,LineCode,SecondsAtLocation,ServiceType,TrainId,retrieved_on,Track,SeqNum,StationCode,Time,StartTime,TripId
6,809,A15,2,RD,25,Normal,457,1469804918,2,340,B08,2016-07-29 11:08:38,2016-07-29 11:08:38,2016-07-29_14
8,3061,K04,2,OR,20,Normal,451,1469804918,2,129,K01,2016-07-29 11:08:38,2016-07-29 11:08:38,2016-07-29_15
8,1384,D13,1,OR,20,Normal,492,1469804918,1,207,D01,2016-07-29 11:08:38,2016-07-29 11:08:38,2016-07-29_16
6,1424,D13,1,OR,51,Normal,485,1469804918,1,247,D06,2016-07-29 11:08:38,2016-07-29 11:08:38,2016-07-29_17
6,1711,D13,1,OR,20,Normal,267,1469804918,2,360,D13,2016-07-29 11:08:38,2016-07-29 11:08:38,2016-07-29_18
8,2898,D13,1,OR,25,Normal,033,1469804918,1,125,K02,2016-07-29 11:08:38,2016-07-29 11:08:38,2016-07-29_19
6,1942,F11,2,GR,46,Normal,401,1469804918,2,170,E04,2016-07-29 11:08:38,2016-07-29 11:08:38,2016-07-29_20
6,2118,F11,2,GR,163,Normal,383,1469804918,1,1,F11,2016-07-29 11:08:38,2016-07-29 11:08:38,2016-07-29_21
6,1894,F11,2,GR,102,Normal,287,1469804918,1,280,E10,2016-07-29 11:08:38,2016-07-29 11:08:38,2016-07-29_22
6,2352,F11,2,GR,10,Normal,280,1469804918,2,98,F04,2016-07-29 11:08:38,2016-07-29 11:08:38,2016-07-29_23
8,1871,E10,1,GR,5,Normal,454,1469804918,1,257,E09,2016-07-29 11:08:38,2016-07-29 11:08:38,2016-07-29_24
6,1753,E10,1,GR,30,Normal,071,1469804918,1,139,E01,2016-07-29 11:08:38,2016-07-29 11:08:38,2016-07-29_25
8,1809,E10,1,GR,292,Normal,044,1469804918,1,195,E06,2016-07-29 11:08:38,2016-07-29 11:08:38,2016-07-29_26
6,1598,J03,2,BL,40,Normal,503,1469804918,2,301,D06,2016-07-29 11:08:38,2016-07-29 11:08:38,2016-07-29_27
8,1217,J03,2,BL,15,Normal,070,1469804918,2,133,C09,2016-07-29 11:08:38,2016-07-29 11:08:38,2016-07-29_28
6,969,G05,1,BL,40,Normal,262,1469804918,1,74,C13,2016-07-29 11:08:38,2016-07-29 11:08:38,2016-07-29_29
8,785,B08,2,RD,5,Normal,153,1469804923,2,316,B07,2016-07-29 11:08:43,2016-07-29 11:08:43,2016-07-29_30
8,336,A15,2,RD,5,Normal,443,1469804923,2,127,A07,2016-07-29 11:08:43,2016-07-29 11:08:43,2016-07-29_31
6,2055,F11,2,GR,5,Normal,005,1469804923,2,283,E10,2016-07-29 11:08:43,2016-07-29 11:08:43,2016-07-29_32
6,1010,G05,1,BL,5,Normal,486,1469804923,1,115,C10,2016-07-29 11:08:43,2016-07-29 11:08:43,2016-07-29_33
6,1971,C15,2,YL,5,Normal,467,1469804933,2,226,E06,2016-07-29 11:08:53,2016-07-29 11:08:53,2016-07-29_34
6,1923,C15,2,YL,0,Normal,416,1469804933,2,178,E02,2016-07-29 11:08:53,2016-07-29 11:08:53,2016-07-29_35
6,2886,G05,1,SV,5,Normal,445,1469804933,1,183,K03,2016-07-29 11:08:53,2016-07-29 11:08:53,2016-07-29_36
6,2604,J03,2,BL,5,Normal,015,1469804933,1,1,J03,2016-07-29 11:08:53,2016-07-29 11:08:53,2016-07-29_37
6,1406,G05,1,BL,5,Normal,106,1469804933,1,269,D04,2016-07-29 11:08:53,2016-07-29 11:08:53,2016-07-29_38
8,210,B11,1,RD,0,Normal,181,1469804943,2,1,A15,2016-07-29 11:09:03,2016-07-29 11:09:03,2016-07-29_39
8,677,A15,2,RD,0,Normal,101,1469804943,2,208,B02,2016-07-29 11:09:03,2016-07-29 11:09:03,2016-07-29_40
8,3290,N06,2,SV,5,Normal,487,1469804953,2,1,N06,2016-07-29 11:09:13,2016-07-29 11:09:13,2016-07-29_41
8,210,A11,1,RD,10,Normal,181,1469804953,2,1,A15,2016-07-29 11:09:13,2016-07-29 11:09:13,2016-07-29_42
6,1575,K04,2,OR,5,Normal,465,1469804953,2,224,D04,2016-07-29 11:09:13,2016-07-29 11:09:13,2016-07-29_43
6,2604,C05,2,BL,25,Normal,015,1469804953,1,1,J03,2016-07-29 11:09:13,2016-07-29 11:09:13,2016-07-29_44
6,1400,G05,1,SV,0,Normal,206,1469804963,1,293,D03,2016-07-29 11:09:23,2016-07-29 11:08:38,2016-07-29_5
8,210,B08,1,RD,20,Normal,181,1469804963,2,1,A15,2016-07-29 11:09:23,2016-07-29 11:09:23,2016-07-29_45
6,251,A15,2,RD,0,Normal,434,1469804963,2,42,A13,2016-07-29 11:09:23,2016-07-29 11:09:23,2016-07-29_46
6,389,A15,2,RD,0,Normal,424,1469804963,2,180,A02,2016-07-29 11:09:23,2016-07-29 11:09:23,2016-07-29_47
6,1323,K04,2,OR,5,Normal,123,1469804963,2,185,C02,2016-07-29 11:09:23,2016-07-29 11:09:23,2016-07-29_48
6,1436,D13,1,OR,0,Normal,485,1469804963,1,259,D07,2016-07-29 11:09:23,2016-07-29 11:08:38,2016-07-29_17
6,1522,D13,1,OR,0,Normal,121,1469804963,1,345,D12,2016-07-29 11:09:23,2016-07-29 11:09:23,2016-07-29_49
8,2208,E10,1,GR,5,Normal,062,1469804963,1,91,F05,2016-07-29 11:09:23,2016-07-29 11:09:23,2016-07-29_50
6,1590,J03,2,BL,0,Normal,503,1469804963,2,293,D05,2016-07-29 11:09:23,2016-07-29 11:08:38,2016-07-29_27
6,2487,G05,1,BL,5,Normal,002,1469804963,1,403,G05,2016-07-29 11:09:23,2016-07-29 11:09:23,2016-07-29_51
6,1246,C15,2,YL,5,Normal,004,1469804978,2,110,C07,2016-07-29 11:09:38,2016-07-29 11:09:38,2016-07-29_52
6,2574,K04,1,SV,0,Normal,220,1469804978,2,440,G05,2016-07-29 11:09:38,2016-07-29 11:09:38,2016-07-29_53
6,1475,D13,1,OR,0,Normal,241,1469804978,1,298,D09,2016-07-29 11:09:38,2016-07-29 11:09:38,2016-07-29_54
6,976,G05,1,BL,0,Normal,262,1469804978,1,81,C12,2016-07-29 11:09:38,2016-07-29 11:08:38,2016-07-29_29
8,356,A15,2,RD,0,Normal,080,1469804983,2,147,A05,2016-07-29 11:09:43,2016-07-29 11:09:43,2016-07-29_55
8,2911,D13,1,OR,0,Normal,033,1469804983,1,138,K01,2016-07-29 11:09:43,2016-07-29 11:08:38,2016-07-29_19
6,1809,E06,1,YL,0,Normal,439,1469804998,1,214,E06,2016-07-29 11:09:58,2016-07-29 11:09:58,2016-07-29_56
6,1036,E06,1,YL,0,Normal,428,1469804998,1,93,C08,2016-07-29 11:09:58,2016-07-29 11:08:38,2016-07-29_1
6,2246,E06,1,YL,5,Normal,036,1469804998,1,148,F01,2016-07-29 11:09:58,2016-07-29 11:08:38,2016-07-29_2
6,1230,C15,2,YL,0,Normal,461,1469804998,2,94,C08,2016-07-29 11:09:58,2016-07-29 11:08:38,2016-07-29_3
6,513,B11,1,RD,5,Normal,148,1469804998,1,249,B04,2016-07-29 11:09:58,2016-07-29 11:09:58,2016-07-29_57
8,571,B08,1,RD,0,Normal,096,1469804998,1,307,B07,2016-07-29 11:09:58,2016-07-29 11:09:58,2016-07-29_58
8,1670,K04,2,OR,0,Normal,129,1469804998,2,319,D11,2016-07-29 11:09:58,2016-07-29 11:09:58,2016-07-29_59
8,1393,D13,1,OR,5,Normal,492,1469804998,1,216,D02,2016-07-29 11:09:58,2016-07-29 11:08:38,2016-07-29_16
6,2537,J03,2,BL,5,Normal,197,1469804998,2,381,G03,2016-07-29 11:09:58,2016-07-29 11:09:58,2016-07-29_60
6,969,E06,1,YL,0,Normal,494,1469805003,1,26,C13,2016-07-29 11:10:03,2016-07-29 11:08:38,2016-07-29_0
6,109,B11,1,RD,5,Normal,224,1469805003,1,103,A09,2016-07-29 11:10:03,2016-07-29 11:08:38,2016-07-29_8
6,154,B11,1,RD,5,Normal,097,1469805003,1,148,A05,2016-07-29 11:10:03,2016-07-29 11:08:38,2016-07-29_10
6,485,B11,1,RD,5,Normal,029,1469805003,1,221,B03,2016-07-29 11:10:03,2016-07-29 11:08:38,2016-07-29_11
6,80,B08,1,RD,5,Normal,019,1469805003,1,74,A11,2016-07-29 11:10:03,2016-07-29 11:10:03,2016-07-29_61
6,1932,F11,2,GR,5,Normal,401,1469805003,2,160,E03,2016-07-29 11:10:03,2016-07-29 11:08:38,2016-07-29_20
6,2342,F11,2,GR,0,Normal,280,1469805003,2,88,F05,2016-07-29 11:10:03,2016-07-29 11:08:38,2016-07-29_23
6,2574,J03,1,BL,25,Normal,220,1469805003,2,418,G05,2016-07-29 11:10:03,2016-07-29 11:10:03,2016-07-29_62
8,1204,J03,2,BL,0,Normal,070,1469805003,2,120,C10,2016-07-29 11:10:03,2016-07-29 11:08:38,2016-07-29_28
6,2898,G05,1,SV,0,Normal,445,1469805013,1,195,K02,2016-07-29 11:10:13,2016-07-29 11:08:53,2016-07-29_36
8,32,B11,1,RD,0,Normal,185,1469805013,1,26,A14,2016-07-29 11:10:13,2016-07-29 11:10:13,2016-07-29_63
6,467,B08,1,RD,20,Normal,288,1469805013,1,203,B01,2016-07-29 11:10:13,2016-07-29 11:10:13,2016-07-29_64
8,294,A15,2,RD,5,Normal,430,1469805013,2,85,A10,2016-07-29 11:10:13,2016-07-29 11:10:13,2016-07-29_65
6,1764,E10,1,GR,0,Normal,071,1469805013,1,150,E02,2016-07-29 11:10:13,2016-07-29 11:08:38,2016-07-29_25
6,467,B08,1,RD,0,Normal,292,1469805023,1,203,B01,2016-07-29 11:10:23,2016-07-29 11:10:23,2016-07-29_66
8,1618,K04,2,OR,5,Normal,066,1469805023,2,267,D08,2016-07-29 11:10:23,2016-07-29 11:10:23,2016-07-29_67
6,2136,E10,1,GR,5,Normal,107,1469805023,1,19,F10,2016-07-29 11:10:23,2016-07-29 11:10:23,2016-07-29_68
6,1070,G05,1,BL,5,Normal,157,1469805023,1,175,C06,2016-07-29 11:10:23,2016-07-29 11:10:23,2016-07-29_69
6,1911,C15,2,YL,0,Normal,416,1469805033,2,166,E01,2016-07-29 11:10:33,2016-07-29 11:08:53,2016-07-29_35
6,591,B11,1,RD,5,Normal,154,1469805033,1,327,B08,2016-07-29 11:10:33,2016-07-29 11:08:38,2016-07-29_9
8,126,B08,1,RD,0,Normal,257,1469805033,1,120,A08,2016-07-29 11:10:33,2016-07-29 11:10:33,2016-07-29_70
6,496,B08,1,RD,0,Normal,064,1469805033,1,232,B35,2016-07-29 11:10:33,2016-07-29 11:08:38,2016-07-29_13
8,326,A15,2,RD,0,Normal,443,1469805033,2,117,A08,2016-07-29 11:10:33,2016-07-29 11:08:43,2016-07-29_31
8,667,A15,2,RD,5,Normal,101,1469805033,2,198,B01,2016-07-29 11:10:33,2016-07-29 11:09:03,2016-07-29_40
6,1971,F11,2,GR,5,Normal,409,1469805033,2,199,E06,2016-07-29 11:10:33,2016-07-29 11:10:33,2016-07-29_71
6,1418,G05,1,BL,5,Normal,106,1469805033,1,281,D05,2016-07-29 11:10:33,2016-07-29 11:08:53,2016-07-29_38
6,1559,K04,2,SV,5,Normal,030,1469805043,2,284,D02,2016-07-29 11:10:43,2016-07-29 11:08:38,2016-07-29_4
6,2434,G05,1,SV,0,Normal,039,1469805043,1,380,G02,2016-07-29 11:10:43,2016-07-29 11:08:38,2016-07-29_6
8,3048,K04,2,OR,5,Normal,451,1469805043,2,116,K02,2016-07-29 11:10:43,2016-07-29 11:08:38,2016-07-29_15
6,1711,K04,1,OR,0,Normal,267,1469805043,2,360,D13,2016-07-29 11:10:43,2016-07-29 11:10:43,2016-07-29_72
6,1024,G05,1,BL,5,Normal,486,1469805043,1,129,C09,2016-07-29 11:10:43,2016-07-29 11:08:43,2016-07-29_33
6,1956,C15,2,YL,0,Normal,467,1469805058,2,211,E05,2016-07-29 11:10:58,2016-07-29 11:08:53,2016-07-29_34
6,1406,G05,1,SV,0,Normal,206,1469805063,1,299,D04,2016-07-29 11:11:03,2016-07-29 11:08:38,2016-07-29_5
8,757,B08,2,RD,5,Normal,153,1469805063,2,288,B06,2016-07-29 11:11:03,2016-07-29 11:08:43,2016-07-29_30
6,378,A15,2,RD,0,Normal,424,1469805063,2,169,A03,2016-07-29 11:11:03,2016-07-29 11:09:23,2016-07-29_47
8,2219,E10,1,GR,0,Normal,062,1469805063,1,102,F04,2016-07-29 11:11:03,2016-07-29 11:09:23,2016-07-29_50
6,868,B11,1,RD,0,Normal,404,1469805073,2,399,B11,2016-07-29 11:11:13,2016-07-29 11:08:38,2016-07-29_7
6,1310,K04,2,OR,5,Normal,123,1469805073,2,172,C03,2016-07-29 11:11:13,2016-07-29 11:09:23,2016-07-29_48
6,1052,E06,1,YL,5,Normal,428,1469805083,1,109,C07,2016-07-29 11:11:23,2016-07-29 11:08:38,2016-07-29_1
6,477,B08,1,RD,5,Normal,292,1469805083,1,213,B02,2016-07-29 11:11:23,2016-07-29 11:10:23,2016-07-29_66
8,346,A15,2,RD,0,Normal,080,1469805093,2,137,A06,2016-07-29 11:11:33,2016-07-29 11:09:43,2016-07-29_55
6,1568,K04,2,OR,5,Normal,465,1469805093,2,217,D03,2016-07-29 11:11:33,2016-07-29 11:09:13,2016-07-29_43
8,1400,D13,1,OR,5,Normal,492,1469805093,1,223,D03,2016-07-29 11:11:33,2016-07-29 11:08:38,2016-07-29_16
6,1443,D13,1,OR,5,Normal,485,1469805093,1,266,D08,2016-07-29 11:11:33,2016-07-29 11:08:38,2016-07-29_17
8,1833,E10,1,GR,5,Normal,044,1469805093,1,219,E07,2016-07-29 11:11:33,2016-07-29 11:08:38,2016-07-29_26
8,1170,J03,2,BL,5,Normal,127,1469805093,2,86,C12,2016-07-29 11:11:33,2016-07-29 11:11:33,2016-07-29_73
6,1753,E06,1,YL,0,Normal,036,1469805103,1,158,E01,2016-07-29 11:11:43,2016-07-29 11:08:38,2016-07-29_2
6,1230,C15,2,YL,5,Normal,004,1469805103,2,94,C08,2016-07-29 11:11:43,2016-07-29 11:09:38,2016-07-29_52
6,164,B11,1,RD,0,Normal,097,1469805103,1,158,A04,2016-07-29 11:11:43,2016-07-29 11:08:38,2016-07-29_10
8,7,A15,2,RD,5,Normal,289,1469805103,1,1,A15,2016-07-29 11:11:43,2016-07-29 11:11:43,2016-07-29_74
6,1487,D13,1,OR,5,Normal,241,1469805103,1,310,D10,2016-07-29 11:11:43,2016-07-29 11:09:38,2016-07-29_54
6,1923,F11,2,GR,5,Normal,401,1469805103,2,151,E02,2016-07-29 11:11:43,2016-07-29 11:08:38,2016-07-29_20
6,2521,J03,2,BL,5,Normal,197,1469805103,2,365,G02,2016-07-29 11:11:43,2016-07-29 11:09:58,2016-07-29_60
6,976,E06,1,YL,0,Normal,494,1469805119,1,33,C12,2016-07-29 11:11:59,2016-07-29 11:08:38,2016-07-29_0
6,2911,G05,1,SV,5,Normal,445,1469805119,1,208,K01,2016-07-29 11:11:59,2016-07-29 11:08:53,2016-07-29_36
6,527,B11,1,RD,5,Normal,148,1469805119,1,263,B05,2016-07-29 11:11:59,2016-07-29 11:09:58,2016-07-29_57
8,661,A15,2,RD,5,Normal,101,1469805119,2,192,A01,2016-07-29 11:11:59,2016-07-29 11:09:03,2016-07-29_40
6,1773,E10,1,GR,5,Normal,071,1469805119,1,159,E03,2016-07-29 11:11:59,2016-07-29 11:08:38,2016-07-29_25
6,785,A15,2,RD,0,Normal,457,1469805128,2,316,B07,2016-07-29 11:12:08,2016-07-29 11:08:38,2016-07-29_14
8,1657,K04,2,OR,0,Normal,129,1469805128,2,306,D10,2016-07-29 11:12:08,2016-07-29 11:09:58,2016-07-29_59
6,1424,G05,1,BL,0,Normal,106,1469805128,1,287,D06,2016-07-29 11:12:08,2016-07-29 11:08:53,2016-07-29_38
6,1217,C15,2,YL,5,Normal,461,1469805133,2,81,C09,2016-07-29 11:12:13,2016-07-29 11:08:38,2016-07-29_3
6,1899,C15,2,YL,0,Normal,416,1469805133,2,154,F01,2016-07-29 11:12:13,2016-07-29 11:08:53,2016-07-29_35
6,1549,K04,2,SV,5,Normal,030,1469805133,2,274,D01,2016-07-29 11:12:13,2016-07-29 11:08:38,2016-07-29_4
6,1542,D13,1,OR,5,Normal,121,1469805133,1,365,D13,2016-07-29 11:12:13,2016-07-29 11:09:23,2016-07-29_49
6,2333,F11,2,GR,0,Normal,280,1469805133,2,79,F06,2016-07-29 11:12:13,2016-07-29 11:08:38,2016-07-29_23
6,2030,F11,2,GR,0,Normal,005,1469805133,2,258,E09,2016-07-29 11:12:13,2016-07-29 11:08:43,2016-07-29_32
6,2557,J03,2,BL,0,Normal,220,1469805133,2,401,G04,2016-07-29 11:12:13,2016-07-29 11:10:03,2016-07-29_62
6,2469,G05,1,BL,5,Normal,466,1469805133,1,385,G04,2016-07-29 11:12:13,2016-07-29 11:12:13,2016-07-29_75
8,133,B08,1,RD,5,Normal,257,1469805143,1,127,A07,2016-07-29 11:12:23,2016-07-29 11:10:33,2016-07-29_70
8,1092,D13,1,OR,0,Normal,033,1469805143,1,157,C05,2016-07-29 11:12:23,2016-07-29 11:08:38,2016-07-29_19
6,496,B11,1,RD,0,Normal,029,1469805153,1,232,B35,2016-07-29 11:12:33,2016-07-29 11:08:38,2016-07-29_11
6,232,A15,2,RD,5,Normal,434,1469805153,2,23,A14,2016-07-29 11:12:33,2016-07-29 11:09:23,2016-07-29_46
6,868,A15,2,RD,5,Normal,404,1469805153,2,399,B11,2016-07-29 11:12:33,2016-07-29 11:12:33,2016-07-29_76
8,1610,K04,2,OR,5,Normal,066,1469805153,2,259,D07,2016-07-29 11:12:33,2016-07-29 11:10:23,2016-07-29_67
6,1036,G05,1,BL,5,Normal,486,1469805153,1,141,C08,2016-07-29 11:12:33,2016-07-29 11:08:43,2016-07-29_33
6,2604,G05,1,BL,0,Normal,015,1469805153,1,1,J03,2016-07-29 11:12:33,2016-07-29 11:12:33,2016-07-29_77
8,2774,K06,1,OR,35,Normal,455,1469805169,1,1,K08,2016-07-29 11:12:49,2016-07-29 11:12:49,2016-07-29_78
6,1418,G05,1,SV,0,Normal,206,1469805174,1,311,D05,2016-07-29 11:12:54,2016-07-29 11:08:38,2016-07-29_5
8,7,B11,1,RD,0,Normal,289,1469805174,1,1,A15,2016-07-29 11:12:54,2016-07-29 11:12:54,2016-07-29_79
8,3037,K04,2,OR,5,Normal,451,1469805174,2,105,K03,2016-07-29 11:12:54,2016-07-29 11:08:38,2016-07-29_15
8,1406,D13,1,OR,5,Normal,492,1469805174,1,229,D04,2016-07-29 11:12:54,2016-07-29 11:08:38,2016-07-29_16
6,1942,C15,2,YL,5,Normal,467,1469805184,2,197,E04,2016-07-29 11:13:04,2016-07-29 11:08:53,2016-07-29_34
6,2449,G05,1,SV,0,Normal,039,1469805184,1,395,G03,2016-07-29 11:13:04,2016-07-29 11:08:38,2016-07-29_6
6,126,B11,1,RD,5,Normal,224,1469805184,1,120,A08,2016-07-29 11:13:04,2016-07-29 11:08:38,2016-07-29_8
6,485,B08,1,RD,0,Normal,292,1469805184,1,221,B03,2016-07-29 11:13:04,2016-07-29 11:10:23,2016-07-29_66
6,1298,K04,2,OR,0,Normal,123,1469805184,2,160,C04,2016-07-29 11:13:04,2016-07-29 11:09:23,2016-07-29_48
6,2154,E10,1,GR,0,Normal,107,1469805184,1,37,F09,2016-07-29 11:13:04,2016-07-29 11:10:23,2016-07-29_68
6,1559,K04,2,OR,0,Normal,465,1469805194,2,208,D02,2016-07-29 11:13:14,2016-07-29 11:09:13,2016-07-29_43
6,1956,F11,2,GR,5,Normal,409,1469805194,2,184,E05,2016-07-29 11:13:14,2016-07-29 11:10:33,2016-07-29_71
8,1162,J03,2,BL,5,Normal,127,1469805194,2,78,C13,2016-07-29 11:13:14,2016-07-29 11:11:33,2016-07-29_73
8,32,B08,1,RD,0,Normal,181,1469805204,1,26,A14,2016-07-29 11:13:24,2016-07-29 11:09:23,2016-07-29_45
6,363,A15,2,RD,0,Normal,424,1469805204,2,154,A04,2016-07-29 11:13:24,2016-07-29 11:09:23,2016-07-29_47
6,1911,F11,2,GR,0,Normal,401,1469805204,2,139,E01,2016-07-29 11:13:24,2016-07-29 11:08:38,2016-07-29_20
8,2231,E10,1,GR,0,Normal,062,1469805204,1,114,F03,2016-07-29 11:13:24,2016-07-29 11:09:23,2016-07-29_50
6,1942,C15,2,YL,5,Normal,294,1469805214,2,197,E04,2016-07-29 11:13:34,2016-07-29 11:13:34,2016-07-29_80
8,53,B11,1,RD,5,Normal,185,1469805214,1,47,A13,2016-07-29 11:13:34,2016-07-29 11:10:13,2016-07-29_63
6,513,B08,1,RD,0,Normal,064,1469805214,1,249,B04,2016-07-29 11:13:34,2016-07-29 11:08:38,2016-07-29_13
6,1764,E06,1,YL,5,Normal,036,1469805224,1,169,E02,2016-07-29 11:13:44,2016-07-29 11:08:38,2016-07-29_2
6,1330,K04,2,SV,5,Normal,030,1469805224,2,268,C01,2016-07-29 11:13:44,2016-07-29 11:08:38,2016-07-29_4
6,611,B11,1,RD,5,Normal,154,1469805224,1,347,B09,2016-07-29 11:13:44,2016-07-29 11:08:38,2016-07-29_9
8,591,B08,1,RD,5,Normal,096,1469805224,1,327,B08,2016-07-29 11:13:44,2016-07-29 11:09:58,2016-07-29_58
6,95,B08,1,RD,5,Normal,019,1469805224,1,89,A10,2016-07-29 11:13:44,2016-07-29 11:10:03,2016-07-29_61
8,309,A15,2,RD,0,Normal,443,1469805224,2,100,A09,2016-07-29 11:13:44,2016-07-29 11:08:43,2016-07-29_31
8,278,A15,2,RD,5,Normal,430,1469805234,2,69,A11,2016-07-29 11:13:54,2016-07-29 11:10:13,2016-07-29_65
8,1850,E10,1,GR,5,Normal,044,1469805234,1,236,E08,2016-07-29 11:13:54,2016-07-29 11:08:38,2016-07-29_26
6,1436,G05,1,BL,0,Normal,106,1469805234,1,299,D07,2016-07-29 11:13:54,2016-07-29 11:08:53,2016-07-29_38
6,2376,C15,2,YL,0,Normal,416,1469805244,2,149,F02,2016-07-29 11:14:04,2016-07-29 11:08:53,2016-07-29_35
6,179,B11,1,RD,0,Normal,097,1469805244,1,173,A03,2016-07-29 11:14:04,2016-07-29 11:08:38,2016-07-29_10
8,731,B08,2,RD,5,Normal,153,1469805244,2,262,B05,2016-07-29 11:14:04,2016-07-29 11:08:43,2016-07-29_30
8,389,A15,2,RD,5,Normal,101,1469805244,2,180,A02,2016-07-29 11:14:04,2016-07-29 11:09:03,2016-07-29_40
8,336,A15,2,RD,0,Normal,080,1469805244,2,127,A07,2016-07-29 11:14:04,2016-07-29 11:09:43,2016-07-29_55
6,1500,D13,1,OR,5,Normal,241,1469805244,1,323,D11,2016-07-29 11:14:04,2016-07-29 11:09:38,2016-07-29_54
6,1204,C15,2,YL,0,Normal,461,1469805259,2,68,C10,2016-07-29 11:14:19,2016-07-29 11:08:38,2016-07-29_3
8,2954,K06,2,OR,0,Normal,109,1469805259,2,22,K07,2016-07-29 11:14:19,2016-07-29 11:14:19,2016-07-29_81
6,1782,E10,1,GR,5,Normal,071,1469805259,1,168,E04,2016-07-29 11:14:19,2016-07-29 11:08:38,2016-07-29_25
6,1052,G05,1,BL,5,Normal,486,1469805259,1,157,C07,2016-07-29 11:14:19,2016-07-29 11:08:43,2016-07-29_33
6,1010,G05,1,BL,5,Normal,262,1469805259,1,115,C10,2016-07-29 11:14:19,2016-07-29 11:08:38,2016-07-29_29
6,1092,G05,1,BL,5,Normal,157,1469805269,1,197,C05,2016-07-29 11:14:29,2016-07-29 11:10:23,2016-07-29_69
6,1217,C15,2,YL,5,Normal,004,1469805274,2,81,C09,2016-07-29 11:14:34,2016-07-29 11:09:38,2016-07-29_52
6,548,B11,1,RD,0,Normal,148,1469805274,1,284,B06,2016-07-29 11:14:34,2016-07-29 11:09:58,2016-07-29_57
8,1643,K04,2,OR,5,Normal,129,1469805274,2,292,D09,2016-07-29 11:14:34,2016-07-29 11:09:58,2016-07-29_59
6,2506,J03,2,BL,5,Normal,197,1469805274,2,350,G01,2016-07-29 11:14:34,2016-07-29 11:09:58,2016-07-29_60
8,142,B08,1,RD,0,Normal,257,1469805284,1,136,A06,2016-07-29 11:14:44,2016-07-29 11:10:33,2016-07-29_70
6,2317,F11,2,GR,0,Normal,280,1469805284,2,63,F07,2016-07-29 11:14:44,2016-07-29 11:08:38,2016-07-29_23
6,2537,J03,2,BL,0,Normal,220,1469805284,2,381,G03,2016-07-29 11:14:44,2016-07-29 11:10:03,2016-07-29_62
6,1932,C15,2,YL,0,Normal,294,1469805294,2,187,E03,2016-07-29 11:14:54,2016-07-29 11:13:34,2016-07-29_80
6,133,B11,1,RD,0,Normal,224,1469805294,1,127,A07,2016-07-29 11:14:54,2016-07-29 11:08:38,2016-07-29_8
6,1549,K04,2,OR,5,Normal,465,1469805294,2,198,D01,2016-07-29 11:14:54,2016-07-29 11:09:13,2016-07-29_43
6,496,B08,1,RD,0,Normal,292,1469805304,1,232,B35,2016-07-29 11:15:04,2016-07-29 11:10:23,2016-07-29_66
6,757,A15,2,RD,5,Normal,457,1469805304,2,288,B06,2016-07-29 11:15:04,2016-07-29 11:08:38,2016-07-29_14
6,846,A15,2,RD,0,Normal,404,1469805304,2,377,B10,2016-07-29 11:15:04,2016-07-29 11:12:33,2016-07-29_76
8,2241,E10,1,GR,0,Normal,062,1469805304,1,124,F02,2016-07-29 11:15:04,2016-07-29 11:09:23,2016-07-29_50
8,3155,G05,1,SV,5,Normal,487,1469805319,1,1,N06,2016-07-29 11:15:19,2016-07-29 11:15:19,2016-07-29_82
